ipo_date,ticker,company_name,offer_price,Current,first_day_return_pct,scrape_year,underpricing,first_day_close,sector,industry,exchange,risk_factors_path,mda_path,full_text_path
2021-10-20,AXH,"Industrial Human Capital, Inc.",10.0,$10.22,,2021,,,,,,,,
2021-10-20,CNTX,Context Therapeutics Inc.,5.0,$2.21,-55.4,2021,-0.5539999999999999,2.2300000000000004,,,,data/raw/s1_filings/CNTX_2021-10-20_risk_factors.txt,data/raw/s1_filings/CNTX_2021-10-20_mda.txt,data/raw/s1_filings/CNTX_2021-10-20.txt
2021-10-20,CYN,Cyngn Inc.,7.5,$1.63,-78.13,2021,-0.7813,1.64025,,,,data/raw/s1_filings/CYN_2021-10-20_risk_factors.txt,data/raw/s1_filings/CYN_2021-10-20_mda.txt,data/raw/s1_filings/CYN_2021-10-20.txt
2021-10-20,ESAC,ESGEN Acquisition Corporation,10.0,$6.97,-30.3,2021,-0.303,6.970000000000001,,,,,,
2021-10-20,NCAC,Newcourt Acquisition Corp.,10.0,$4.79,-52.1,2021,-0.521,4.79,,,,,,
2021-10-20,SDIG,"Stronghold Digital Mining, Inc.",19.0,$2.81,-85.21,2021,-0.8521,2.8101000000000007,,,,,,
2021-10-20,WWAC,Worldwide Webb Acquisition Corp.,10.0,$2.65,-73.5,2021,-0.735,2.6500000000000004,,,,,,
2021-10-19,BMAQ,Blockchain Moon Acquisition Corp.,10.0,$10.47,4.7,2021,0.047,10.47,,,,,,
2021-10-19,ENTF,Enterprise 4.0 Technology Acquisition Corp.,10.0,$10.67,6.7,2021,0.067,10.67,,,,,,
2021-10-19,FEXD,Fintech Ecosystem Development Corp.,10.0,$10.86,8.6,2021,0.086,10.86,,,,,,
2021-10-19,SMAP,SportsMap Tech Acquisition Corp.,10.0,$6.82,-31.8,2021,-0.318,6.819999999999999,,,,,,
2021-10-15,AVHI,Achari Ventures Holdings Corp. I,10.0,$11.00,10.0,2021,0.1,11.0,,,,,,
2021-10-15,CDAQ,Compass Digital Acquisition Corp.,10.0,$10.74,7.4,2021,0.074,10.74,,,,,,
2021-10-15,FNA,"Paragon 28, Inc.",16.0,$13.09,-18.19,2021,-0.1819,13.0896,,,,,,
2021-10-15,FOUN,Founder SPAC,10.0,$9.81,-1.9,2021,-0.019,9.81,,,,,,
2021-10-15,INKT,"MiNK Therapeutics, Inc.",12.0,$11.00,-8.75,2021,-0.0875,10.95,,,,data/raw/s1_filings/INKT_2021-10-15_risk_factors.txt,data/raw/s1_filings/INKT_2021-10-15_mda.txt,data/raw/s1_filings/INKT_2021-10-15.txt
2021-10-15,PEPL,PepperLime Health Acquisition Corporation,10.0,$10.91,9.1,2021,0.091,10.91,,,,,,
2021-10-15,SANB,Sanaby Health Acquisition Corp. I,10.0,$10.21,2.1,2021,0.021,10.21,,,,,,
2021-10-14,BMAC,Black Mountain Acquisition Corp.,10.0,$10.60,6.0,2021,0.06,10.6,,,,,,
2021-10-14,GTLB,GitLab Inc.,77.0,$21.59,-72.07,2021,-0.7206999999999999,21.506100000000007,,,,data/raw/s1_filings/GTLB_2021-10-14_risk_factors.txt,data/raw/s1_filings/GTLB_2021-10-14_mda.txt,data/raw/s1_filings/GTLB_2021-10-14.txt
2021-10-14,IHS,IHS Holding Limited,21.0,$8.26,-60.71,2021,-0.6071,8.250900000000001,,,,,,
2021-10-14,LUCD,Lucid Diagnostics Inc.,14.0,$1.08,-92.36,2021,-0.9236,1.0696000000000003,,,,data/raw/s1_filings/LUCD_2021-10-14_risk_factors.txt,data/raw/s1_filings/LUCD_2021-10-14_mda.txt,data/raw/s1_filings/LUCD_2021-10-14.txt
2021-10-14,ROSE,Rose Hill Acquisition Corporation,10.0,$11.66,16.6,2021,0.166,11.66,,,,,,
2021-10-14,TRIS,Tristar Acquisition I Corp.,10.0,$11.47,14.7,2021,0.147,11.47,,,,,,
2021-10-13,AVDX,"AvidXchange Holdings, Inc.",25.0,$10.00,-60.0,2021,-0.6,10.0,,,,,,
2021-10-13,FATP,Fat Projects Acquisition Corp.,10.0,$10.92,9.15,2021,0.0915,10.915,,,,,,
2021-10-13,HCTI,"Healthcare Triangle, Inc.",4.0,$2.24,-45.25,2021,-0.4525,2.19,,,,data/raw/s1_filings/HCTI_2021-10-13_risk_factors.txt,data/raw/s1_filings/HCTI_2021-10-13_mda.txt,data/raw/s1_filings/HCTI_2021-10-13.txt
2021-10-12,GIAC,Gesher I Acquisition Corp.,10.0,$10.23,2.3,2021,0.023,10.23,,,,,,
2021-10-08,CGTX,"Cognition Therapeutics, Inc.",12.0,$1.30,-89.33,2021,-0.8933,1.2804000000000002,,,,data/raw/s1_filings/CGTX_2021-10-08_risk_factors.txt,data/raw/s1_filings/CGTX_2021-10-08_mda.txt,data/raw/s1_filings/CGTX_2021-10-08.txt
2021-10-08,HWKZ,Hawks Acquisition Corp.,10.0,$10.26,2.6,2021,0.026,10.26,,,,,,
2021-10-08,ISO,IsoPlexis Corporation,15.0,$0.76,-94.92,2021,-0.9492,0.7619999999999993,,,,,,
2021-10-08,JMAC,Jade Mountain Acquisition Corp.,10.0,$10.81,8.1,2021,0.081,10.81,,,,,,
2021-10-08,LCW,Learn CW Investment Corporation,10.0,$10.87,8.7,2021,0.087,10.87,,,,,,
2021-10-08,SAMA,Schultze Special Purpose Acquisition Corp. II,10.0,$10.58,5.8,2021,0.0579999999999999,10.58,,,,,,
2021-10-07,IXAQ,IX Acquisition Corp.,10.0,$11.51,15.7,2021,0.157,11.57,,,,,,
2021-10-07,LTH,"Life Time Group Holdings, Inc.",18.0,$26.70,51.44,2021,0.5144,27.2592,,,,data/raw/s1_filings/LTH_2021-10-07_risk_factors.txt,data/raw/s1_filings/LTH_2021-10-07_mda.txt,data/raw/s1_filings/LTH_2021-10-07.txt
2021-10-07,TCN,Tricon Residential Inc.,12.4,$11.25,-9.27,2021,-0.0926999999999999,11.25052,,,,,,
2021-10-07,THRX,"Theseus Pharmaceuticals, Inc.",16.0,$4.06,-74.63,2021,-0.7463,4.059200000000001,,,,,,
2021-10-06,AVAC,"Avalon Acquisition, Inc.",10.0,$9.10,-9.0,2021,-0.09,9.1,,,,,,
2021-10-06,EMPD,Empery Digital Inc.,,$4.99,,2021,,,,,,data/raw/s1_filings/EMPD_2021-10-06_risk_factors.txt,data/raw/s1_filings/EMPD_2021-10-06_mda.txt,data/raw/s1_filings/EMPD_2021-10-06.txt
2021-10-06,NFYS,Enphys Acquisition Corp.,10.0,-,,2021,,,,,,,,
2021-10-06,NVEI,Nuvei Corporation,123.14,$33.99,-72.4,2021,-0.7240000000000001,33.98663999999999,,,,,,
2021-10-06,PBAX,Phoenix Biotech Acquisition Corp.,10.0,$5.85,-41.5,2021,-0.415,5.85,,,,,,
2021-10-06,PCX,Parsec Capital Acquisitions Corp.,10.0,$10.20,2.0,2021,0.02,10.2,,,,,,
2021-10-05,BHAC,Crixus BH3 Acquisition Corp.,10.0,$10.55,5.5,2021,0.055,10.55,,,,,,
2021-10-05,RNER,Mount Rainier Acquisition Corp.,10.0,$4.99,-50.1,2021,-0.501,4.99,,,,,,
2021-10-01,DMYS,"dMY Technology Group, Inc. VI",10.0,$10.25,2.5,2021,0.025,10.25,,,,,,
2021-10-01,EXAI,Exscientia plc,22.0,$4.84,-78.0,2021,-0.78,4.84,,,,,,
2021-10-01,FWRG,"First Watch Restaurant Group, Inc.",18.0,$13.20,-26.22,2021,-0.2622,13.2804,,,,data/raw/s1_filings/FWRG_2021-10-01_risk_factors.txt,data/raw/s1_filings/FWRG_2021-10-01_mda.txt,data/raw/s1_filings/FWRG_2021-10-01.txt
2021-10-01,GATE,Marblegate Acquisition Corp.,10.0,$36.05,260.5,2021,2.605,36.05,,,,,,
2021-10-01,MTRY,Monterey Innovation Acquisition Corp.,10.0,$11.14,11.4,2021,0.114,11.14,,,,,,
2021-10-01,PYXS,"Pyxis Oncology, Inc.",16.0,$1.86,-88.13,2021,-0.8813,1.8992000000000004,,,,data/raw/s1_filings/PYXS_2021-10-01_risk_factors.txt,data/raw/s1_filings/PYXS_2021-10-01_mda.txt,data/raw/s1_filings/PYXS_2021-10-01.txt
2021-10-01,TDCX,"TDCX, Inc.",18.0,$7.13,-60.39,2021,-0.6039,7.1298,,,,,,
2021-09-30,ARTE,Artemis Strategic Investment Corporation,10.0,$10.74,7.35,2021,0.0735,10.735,,,,,,
2021-09-30,HPLT,Home Plate Acquisition Corporation,10.0,$10.52,5.2,2021,0.052,10.52,,,,,,
2021-09-30,OLPX,"Olaplex Holdings, Inc.",21.0,$2.04,-90.29,2021,-0.9029,2.0390999999999995,,,,data/raw/s1_filings/OLPX_2021-09-30_risk_factors.txt,data/raw/s1_filings/OLPX_2021-09-30_mda.txt,data/raw/s1_filings/OLPX_2021-09-30.txt
2021-09-29,HCVI,Hennessy Capital Investment Corp. VI,10.0,$11.67,16.7,2021,0.1669999999999999,11.67,,,,,,
2021-09-29,MEKA,MELI Kaszek Pioneer Corp.,10.0,$10.32,3.2,2021,0.032,10.32,,,,,,
2021-09-29,WRBY,Warby Parker Inc.,40.0,$22.81,-43.25,2021,-0.4325,22.7,,,,data/raw/s1_filings/WRBY_2021-09-29_risk_factors.txt,data/raw/s1_filings/WRBY_2021-09-29_mda.txt,data/raw/s1_filings/WRBY_2021-09-29.txt
2021-09-28,AMPL,"Amplitude, Inc.",35.0,$7.16,-79.83,2021,-0.7983,7.0595,,,,data/raw/s1_filings/AMPL_2021-09-28_risk_factors.txt,data/raw/s1_filings/AMPL_2021-09-28_mda.txt,data/raw/s1_filings/AMPL_2021-09-28.txt
2021-09-28,BACA,Berenson Acquisition Corp. I,10.0,$10.64,6.4,2021,0.064,10.64,,,,,,
2021-09-28,PRBM,Parabellum Acquisition Corp.,10.0,$9.95,-0.5,2021,-0.005,9.95,,,,,,
2021-09-24,CWAN,"Clearwater Analytics Holdings, Inc.",18.0,$24.18,34.17,2021,0.3417,24.1506,,,,data/raw/s1_filings/CWAN_2021-09-24_risk_factors.txt,data/raw/s1_filings/CWAN_2021-09-24_mda.txt,data/raw/s1_filings/CWAN_2021-09-24.txt
2021-09-24,DSAQ,Direct Selling Acquisition Corp.,10.0,$11.20,12.0,2021,0.12,11.2,,,,,,
2021-09-24,GIA,"GigCapital5, Inc.",,$4.00,,2021,,,,,,,,
2021-09-24,HLTHQ,Cue Health Inc.,,-,,2021,,,,,,,,
2021-09-23,ARBK,Argo Blockchain plc,15.0,$3.60,-75.83,2021,-0.7583,3.6255000000000006,,,,,,
2021-09-23,BRLT,"Brilliant Earth Group, Inc.",12.0,$1.41,-88.08,2021,-0.8808,1.4303999999999997,,,,data/raw/s1_filings/BRLT_2021-09-23_risk_factors.txt,data/raw/s1_filings/BRLT_2021-09-23_mda.txt,data/raw/s1_filings/BRLT_2021-09-23.txt
2021-09-23,ESMT,"EngageSmart, Inc.",26.0,$23.05,-11.35,2021,-0.1134999999999999,23.049000000000003,,,,,,
2021-09-23,LOCC,Live Oak Crestview Climate Acquisition Corp.,10.0,$10.43,4.3,2021,0.043,10.43,,,,,,
2021-09-23,RELY,"Remitly Global, Inc.",43.0,$21.27,-50.98,2021,-0.5097999999999999,21.078600000000005,,,,,,
2021-09-23,SOVO,"Sovos Brands, Inc.",12.0,$22.98,91.5,2021,0.915,22.98,,,,,,
2021-09-23,STER,Sterling Check Corp.,23.0,$16.74,-27.22,2021,-0.2722,16.7394,,,,,,
2021-09-23,THRN,"Thorne HealthTech, Inc.",10.0,$10.19,1.9,2021,0.019,10.19,,,,,,
2021-09-22,AKA,a.k.a. Brands Holding Corp.,11.0,$10.74,-2.36,2021,-0.0236,10.7404,,,,,,
2021-09-22,ARGU,Argus Capital Corp.,10.0,$10.26,2.6,2021,0.026,10.26,,,,,,
2021-09-22,FRSH,Freshworks Inc.,36.0,$8.49,-76.5,2021,-0.765,8.459999999999999,,,,,,
2021-09-22,IPAX,Inflection Point Acquisition Corp.,10.0,$10.42,4.2,2021,0.042,10.42,,,,,,
2021-09-22,TOST,"Toast, Inc.",40.0,$29.40,-27.4,2021,-0.2739999999999999,29.04,,,,,,
2021-09-22,VBNK,VersaBank,10.0,$18.51,81.6,2021,0.816,18.16,,,,,,
2021-09-21,HHGC,HHG Capital Corporation,10.0,$11.12,11.2,2021,0.1119999999999999,11.12,,,,,,
2021-09-16,ACT,"Enact Holdings, Inc.",19.0,$44.32,130.74,2021,1.3074,43.84060000000001,,,,,,
2021-09-16,FLYA,Soar Technology Acquisition Corp.,10.0,$10.41,4.1,2021,0.0409999999999999,10.41,,,,,,
2021-09-16,FORG,"ForgeRock, Inc.",25.0,$23.21,-7.16,2021,-0.0716,23.21,,,,,,
2021-09-15,AEHA,Aesther Healthcare Acquisition Corp.,10.0,$9.96,-0.39,2021,-0.0039,9.961,,,,,,
2021-09-15,BROS,Dutch Bros Inc.,23.0,$57.81,151.48,2021,1.5148,57.8404,,,,,,
2021-09-15,CIIG,"CIIG Capital Partners II, Inc.",10.0,$8.75,-12.5,2021,-0.125,8.75,,,,,,
2021-09-15,DH,Definitive Healthcare Corp.,27.0,$1.06,-96.22,2021,-0.9622,1.0206000000000015,,,,,,
2021-09-15,DICE,"DICE Therapeutics, Inc.",17.0,$47.55,179.71,2021,1.7971,47.550700000000006,,,,,,
2021-09-15,EDNC,Endurance Acquisition Corp.,10.0,$8.29,-17.1,2021,-0.171,8.29,,,,,,
2021-09-15,EZFL,"EzFill Holdings, Inc.",4.0,$3.50,-12.5,2021,-0.125,3.5,,,,,,
2021-09-15,KTTA,Pasithea Therapeutics Corp.,5.0,$0.70,-86.2,2021,-0.862,0.6900000000000001,,,,,,
2021-09-15,ONON,On Holding AG,24.0,$35.72,51.04,2021,0.5104,36.2496,,,,,,
2021-09-15,PRCT,PROCEPT BioRobotics Corporation,25.0,$25.01,-2.56,2021,-0.0256,24.36,,,,,,
2021-09-15,SIER,Sierra Lake Acquisition Corp.,10.0,$10.12,1.2,2021,0.012,10.12,,,,,,
2021-09-15,TWKS,"Thoughtworks Holding, Inc.",21.0,$4.47,-78.71,2021,-0.7870999999999999,4.470900000000002,,,,,,
2021-09-15,TYRA,"Tyra Biosciences, Inc.",16.0,$38.10,134.94,2021,1.3494,37.5904,,,,,,
2021-09-15,WINV,WinVest Acquisition Corp.,10.0,$12.06,20.6,2021,0.206,12.06,,,,,,
2021-09-14,PAFO,Pacifico Acquisition Corp.,10.0,$4.20,-58.0,2021,-0.58,4.2,,,,,,
2021-09-14,SRAD,Sportradar Group AG,27.0,$13.76,-50.78,2021,-0.5078,13.2894,,,,,,
2021-09-10,BNIX,Bannix Acquisition Corp.,10.0,$11.70,16.1,2021,0.161,11.61,,,,,,
2021-09-10,FHLT,Future Health ESG Corp.,10.0,-,,2021,,,,,,,,
2021-09-10,FLAG,"First Light Acquisition Group, Inc.",10.0,$4.90,-20.8,2021,-0.208,7.92,,,,,,
2021-09-10,SLVR,"SilverSPAC, Inc.",10.0,$10.48,4.8,2021,0.048,10.48,,,,,,
2021-09-08,BNNR,Banner Acquisition Corp.,10.0,$10.29,2.9,2021,0.0289999999999999,10.29,,,,,,
2021-09-03,DWAC,Digital World Acquisition Corp.,10.0,-,,2021,,,,,,,,
2021-09-03,OXUS,Oxus Acquisition Corp.,10.0,$12.50,25.0,2021,0.25,12.5,,,,,,
2021-09-02,DTRT,DTRT Health Acquisition Corp.,10.0,$10.34,3.35,2021,0.0335,10.335,,,,,,
2021-09-02,GIPR,"Generation Income Properties, Inc.",10.0,$0.28,-97.25,2021,-0.9725,0.2749999999999997,,,,,,
2021-09-02,INAQ,Insight Acquisition Corp.,10.0,$9.50,-5.0,2021,-0.05,9.5,,,,,,
2021-09-01,CNDA,Concord Acquisition Corp. II,10.0,$10.41,5.0,2021,0.05,10.5,,,,,,
2021-08-31,CHWA,CHW Acquisition Corporation,10.0,$8.28,-17.2,2021,-0.172,8.280000000000001,,,,,,
2021-08-31,DDI,"DoubleDown Interactive Co., Ltd.",18.0,$9.32,-50.28,2021,-0.5028,8.9496,,,,,,
2021-08-31,REVE,Alpine Acquisition Corp.,10.0,$10.54,5.4,2021,0.054,10.54,,,,,,
2021-08-27,ATLN,Atlantic International Corp.,,$1.74,,2021,,,,,,,,
2021-08-26,CCAI,Cascadia Acquisition Corp.,10.0,$12.32,23.2,2021,0.2319999999999999,12.32,,,,,,
2021-08-26,MEOA,"Minority Equality Opportunities Acquisition, Inc.",10.0,$11.05,10.5,2021,0.105,11.05,,,,,,
2021-08-26,RNXT,"RenovoRx, Inc.",9.0,$0.89,-90.48,2021,-0.9048,0.8567999999999996,,,,,,
2021-08-26,SWSS,Springwater Special Situations Corp.,10.0,$10.50,5.0,2021,0.05,10.5,,,,,,
2021-08-20,WAVC,Waverley Capital Acquisition Corp. 1,10.0,$10.43,4.3,2021,0.043,10.43,,,,,,
2021-08-13,AACI,Armada Acquisition Corp. I,10.0,$9.75,-2.5,2021,-0.025,9.75,,,,,,
2021-08-13,APMI,AxonPrime Infrastructure Acquisition Corporation,10.0,$10.32,3.2,2021,0.032,10.32,,,,,,
2021-08-13,CENQ,CENAQ Energy Corp.,10.0,$10.72,7.2,2021,0.072,10.72,,,,,,
2021-08-13,DRMA,"Dermata Therapeutics, Inc.",7.0,$1.24,-82.29,2021,-0.8229000000000001,1.2396999999999996,,,,,,
2021-08-13,JAQC,Jupiter Acquisition Corporation,10.0,$10.34,3.4,2021,0.034,10.34,,,,,,
2021-08-13,KCGI,Kensington Capital Acquisition Corp. V,10.0,$11.17,11.7,2021,0.1169999999999999,11.17,,,,,,
2021-08-13,MYSE,"Myseum.AI, Inc.",,$3.25,,2021,,,,,,,,
2021-08-12,AFTR,AfterNext HealthTech Acquisition Corp.,10.0,$10.41,4.1,2021,0.0409999999999999,10.41,,,,,,
2021-08-12,OXAC,Oxbridge Acquisition Corp.,10.0,$8.60,-14.0,2021,-0.14,8.6,,,,,,
2021-08-12,PPHP,PHP Ventures Acquisition Corp.,10.0,-,,2021,,,,,,,,
2021-08-12,SSBK,"Southern States Bancshares, Inc.",19.0,$36.37,91.42,2021,0.9142,36.369800000000005,,,,,,
2021-08-11,CNTQ,Chardan NexTech Acquisition 2 Corp.,10.0,$14.00,40.0,2021,0.4,14.0,,,,,,
2021-08-11,DCRD,Decarbonization Plus Acquisition Corporation IV,10.0,$14.15,41.5,2021,0.415,14.15,,,,,,
2021-08-11,PONO,Pono Capital Corp.,10.0,$11.05,10.5,2021,0.105,11.05,,,,,,
2021-08-11,TPBA,TPB Acquisition Corporation I,10.0,$10.10,1.0,2021,0.01,10.1,,,,,,
2021-08-11,VCXA,10x Capital Venture Acquisition Corp. II,10.0,$6.56,-34.44,2021,-0.3444,6.555999999999999,,,,,,
2021-08-11,WQGA,World Quantum Growth Acquisition Corp.,10.0,$10.28,2.8,2021,0.0279999999999999,10.28,,,,,,
2021-08-10,AHPA,Avista Public Acquisition Corp. II,10.0,$6.13,-38.7,2021,-0.387,6.13,,,,,,
2021-08-10,ASPA,"Abri SPAC I, Inc.",10.0,$26.96,170.5,2021,1.705,27.05,,,,,,
2021-08-10,CLYM,"Climb Bio, Inc.",,$9.83,,2021,,,,,,,,
2021-08-10,CPAA,Conyers Park III Acquisition Corp.,10.0,$10.28,2.8,2021,0.0279999999999999,10.28,,,,,,
2021-08-10,ELYM,"Eliem Therapeutics, Inc.",12.5,$5.00,-60.0,2021,-0.6,5.0,,,,,,
2021-08-06,IVVD,"Invivyd, Inc.",17.0,$1.51,-91.41,2021,-0.9141,1.4603000000000017,,,,,,
2021-08-06,NOVV,Nova Vision Acquisition Corp.,10.0,$37.00,270.0,2021,2.7,37.0,,,,,,
2021-08-06,ROCG,Roth CH Acquisition IV Co.,10.0,$10.11,1.1,2021,0.011,10.11,,,,,,
2021-08-06,RVAC,Riverview Acquisition Corp.,10.0,$11.15,11.5,2021,0.115,11.15,,,,,,
2021-08-05,EWCZ,"European Wax Center, Inc.",17.0,$5.82,-65.82,2021,-0.6581999999999999,5.810600000000002,,,,,,
2021-08-05,GLEE,Gladstone Acquisition Corporation,10.0,$10.16,1.6,2021,0.016,10.16,,,,,,
2021-08-05,WEBR,"Weber, Inc.",14.0,$8.12,-42.0,2021,-0.42,8.120000000000001,,,,,,
2021-08-04,AMCI,AMCI Acquisition Corp. II,10.0,$9.91,-0.9,2021,-0.009,9.91,,,,,,
2021-08-04,BWC,Blue Whale Acquisition Corp. I,10.0,$10.15,1.5,2021,0.015,10.15,,,,,,
2021-08-03,HWEL,Healthwell Acquisition Corp. I,10.0,$10.47,4.7,2021,0.047,10.47,,,,,,
2021-07-30,DOLE,Dole plc,16.0,$15.15,-5.5,2021,-0.055,15.12,,,,,,
2021-07-30,IMRX,Immuneering Corporation,15.0,$6.06,-59.73,2021,-0.5972999999999999,6.040500000000001,,,,,,
2021-07-30,INAB,"IN8bio, Inc.",10.0,$1.58,-85.0,2021,-0.85,1.5000000000000002,,,,,,
2021-07-30,MXCT,"MaxCyte, Inc.",13.0,$0.88,-93.36,2021,-0.9336,0.8632000000000002,,,,,,
2021-07-30,OMGA,"Omega Therapeutics, Inc.",17.0,$0.14,-99.16,2021,-0.9916,0.1428000000000012,,,,,,
2021-07-30,RANI,"Rani Therapeutics Holdings, Inc.",11.0,$0.92,-91.47,2021,-0.9147,0.9383000000000004,,,,,,
2021-07-30,RXST,"RxSight, Inc.",16.0,$7.41,-54.69,2021,-0.5468999999999999,7.249600000000001,,,,,,
2021-07-30,TNYA,"Tenaya Therapeutics, Inc.",15.0,$0.72,-95.52,2021,-0.9552,0.6720000000000009,,,,,,
2021-07-30,ZLSSF,Zalatoris II Acquisition Corp.,,-,,2021,,,,,,,,
2021-07-29,COOK,"Traeger, Inc.",18.0,$38.46,115.89,2021,1.1589,38.8602,,,,,,
2021-07-29,HOOD,"Robinhood Markets, Inc.",38.0,$84.24,122.92,2021,1.2292,84.70960000000001,,,,,,
2021-07-29,ICVX,"Icosavax, Inc.",15.0,$15.31,2.07,2021,0.0207,15.3105,,,,,,
2021-07-29,IMAQ,International Media Acquisition Corp.,10.0,$10.85,8.5,2021,0.085,10.85,,,,,,
2021-07-29,MTAL,Metals Acquisition Limited,10.0,-,,2021,,,,,,,,
2021-07-29,NUVL,"Nuvalent, Inc.",17.0,$106.16,514.71,2021,5.1471,104.5007,,,,,,
2021-07-29,RLYB,Rallybio Corporation,13.0,$8.96,-33.62,2021,-0.3362,8.629399999999999,,,,,,
2021-07-29,RSKD,Riskified Ltd.,21.0,$4.51,-78.76,2021,-0.7876000000000001,4.460399999999998,,,,,,
2021-07-29,SWAG,"Software Acquisition Group, Inc. III",10.0,$9.73,-2.7,2021,-0.027,9.73,,,,,,
2021-07-28,DALS,DA32 Life Science Tech Acquisition Corp.,10.0,$10.32,3.2,2021,0.032,10.32,,,,,,
2021-07-28,DUOL,"Duolingo, Inc.",102.0,$105.11,1.42,2021,0.0141999999999999,103.4484,,,,,,
2021-07-28,MLNK,"MeridianLink, Inc.",26.0,$20.01,-23.04,2021,-0.2304,20.0096,,,,,,
2021-07-28,PLMJ,Plum Acquisition Corp. III,10.0,$11.00,10.0,2021,0.1,11.0,,,,,,
2021-07-28,PWSC,"PowerSchool Holdings, Inc.",18.0,$22.81,26.72,2021,0.2672,22.8096,,,,,,
2021-07-28,SEPA,SEP Acquisition Corp.,10.0,$10.32,3.2,2021,0.032,10.32,,,,,,
2021-07-28,SNPO,Snap One Holdings Corp.,18.0,$10.75,-40.28,2021,-0.4028,10.7496,,,,,,
2021-07-27,ALPA,Alpha Healthcare Acquisition Corp. III,10.0,$9.80,-2.0,2021,-0.02,9.8,,,,,,
2021-07-27,CADL,"Candel Therapeutics, Inc.",8.0,$6.49,-19.13,2021,-0.1913,6.4696,,,,,,
2021-07-27,WRAC,Williams Rowland Acquisition Corp.,10.0,$10.56,5.61,2021,0.0561,10.561,,,,,,
2021-07-23,BLNG,Belong Acquisition Corp.,10.0,$10.25,2.5,2021,0.025,10.25,,,,,,
2021-07-23,CNM,"Core & Main, Inc.",20.0,$51.18,147.5,2021,1.475,49.5,,,,,,
2021-07-23,CRBU,"Caribou Biosciences, Inc.",16.0,$2.20,-86.69,2021,-0.8669,2.1296,,,,,,
2021-07-23,CTKB,"Cytek Biosciences, Inc.",17.0,$4.40,-73.88,2021,-0.7387999999999999,4.440400000000002,,,,,,
2021-07-23,GAMB,Gambling.com Group Limited,8.0,$3.76,-54.25,2021,-0.5425,3.66,,,,,,
2021-07-23,OB,"Outbrain, Inc.",20.0,$2.81,-86.3,2021,-0.863,2.74,,,,,,
2021-07-23,SOPH,SOPHiA GENETICS SA,18.0,$4.82,-73.06,2021,-0.7306,4.8492,,,,,,
2021-07-23,USCB,"USCB Financial Holdings, Inc.",10.0,$18.97,91.2,2021,0.912,19.12,,,,,,
2021-07-23,XPOF,"Xponential Fitness, Inc.",12.0,$6.75,-43.33,2021,-0.4332999999999999,6.8004,,,,,,
2021-07-22,ABSI,Absci Corporation,16.0,$4.55,-75.38,2021,-0.7537999999999999,3.939200000000002,,,,,,
2021-07-22,BASE,"Couchbase, Inc.",24.0,$24.51,2.13,2021,0.0213,24.5112,,,,,,
2021-07-22,INST,"Instructure Holdings, Inc.",20.0,$23.60,18.0,2021,0.18,23.6,,,,,,
2021-07-22,RYAN,"Ryan Specialty Holdings, Inc.",23.5,$35.00,47.28,2021,0.4728,34.6108,,,,,,
2021-07-22,ZENV,"Zenvia, Inc.",13.0,$0.47,-96.39,2021,-0.9639,0.4693000000000003,,,,,,
2021-07-22,ZVIA,Zevia PBC,14.0,$1.28,-90.79,2021,-0.9079,1.2893999999999994,,,,,,
2021-07-21,KLTR,"Kaltura, Inc.",10.0,$1.48,-87.2,2021,-0.872,1.28,,,,,,
2021-07-21,LAW,"CS Disco, Inc.",32.0,$4.63,-87.09,2021,-0.8709,4.1312,,,,,,
2021-07-21,PFTA,Portage Fintech Acquisition Corporation,10.0,$10.76,7.6,2021,0.076,10.760000000000002,,,,,,
2021-07-21,PYCR,"Paycor HCM, Inc.",23.0,$22.49,-2.22,2021,-0.0222,22.4894,,,,,,
2021-07-21,VEEE,Twin Vee Powercats Co.,6.0,$0.19,-96.68,2021,-0.9668,0.1991999999999993,,,,,,
2021-07-21,VTEX,VTEX,19.0,$4.11,-78.79,2021,-0.7879,4.0299,,,,,,
2021-07-20,CLAY,Chavant Capital Acquisition Corp.,10.0,$10.66,6.6,2021,0.066,10.66,,,,,,
2021-07-20,CLOE,Clover Leaf Capital Corp.,10.0,$12.00,20.0,2021,0.2,12.0,,,,,,
2021-07-20,HCWB,HCW Biologics Inc.,8.0,$0.43,-95.31,2021,-0.9531,0.3751999999999995,,,,,,
2021-07-20,TRTL,TortoiseEcofin Acquisition Corp. III,10.0,-,,2021,,,,,,,,
2021-07-16,APAC,Stonebridge Acquisition Corporation,10.0,$11.70,17.0,2021,0.17,11.7,,,,,,
2021-07-16,BLND,"Blend Labs, Inc.",18.0,$1.45,-91.89,2021,-0.9189,1.459799999999999,,,,,,
2021-07-16,BRDG,"Bridge Investment Group Holdings, Inc.",16.0,$9.60,-40.0,2021,-0.4,9.6,,,,,,
2021-07-16,BSAQ,Black Spade Acquisition Co.,10.0,$10.20,2.0,2021,0.02,10.2,,,,,,
2021-07-16,ERAS,"Erasca, Inc.",16.0,$19.89,34.31,2021,0.3431,21.4896,,,,,,
2021-07-16,IMGO,"Imago BioSciences, Inc.",16.0,-,,2021,,,,,,,,
2021-07-16,RGC,Regencell Bioscience Holdings Limited,9.5,$28.20,189.37,2021,1.8937,27.49015,,,,,,
2021-07-16,STVN,Stevanato Group S.p.A.,21.0,$16.14,-22.95,2021,-0.2294999999999999,16.1805,,,,,,
