ticker,first_day_close,underpricing,first_week_return,first_month_return,status
LI,16.459999084472656,0.4313042682150136,0.12393687903979012,-0.009720525899849126,ok
VERX,23.93000030517578,0.2594737002724095,0.031759307111979294,0.17801923002735806,ok
ACEV,,,,,no_data
ACND,,,,,no_data
ANNX,17.760000228881836,0.044705895816578585,0.02646392496043809,0.3434684855211728,ok
GRCY,,,,,no_data
INZY,,,,,no_data
ITOS,,,,,no_data
NRIX,19.010000228881836,0.000526327835886102,0.019989434833844452,0.23829566712803565,ok
EDTK,4.75,-0.05,-0.0947368019505551,-0.1599999979922646,ok
ERES,,,,,no_data
MEG,22.0,0.4666666666666667,0.009999968788840553,0.14727271686900745,ok
JAMF,,,,,no_data
PSAC,,,,,no_data
PSTH,,,,,no_data
ALXO,30.0,0.5789473684210527,0.008333333333333333,0.5699999491373698,ok
CELL,,,,,no_data
DFHT,,,,,no_data
PAND,,,,,no_data
RNLX,,,,,no_data
RLAY,35.04999923706055,0.7524999618530274,0.03281031528990557,-0.03737510947528375,ok
TIG,,,,,no_data
DEH,,,,,no_data
GOCO,291.8999938964844,12.899999709356399,0.1294964683142535,-0.13566286972506683,ok
HPX,,,,,no_data
MLAC,9.949999809265137,-0.005000019073486328,0.0,0.0,ok
AACQ,,,,,no_data
NCNO,91.58999633789062,1.9545160108996975,-0.1814608121161354,-0.07631835509614254,ok
PTK,,,,,no_data
IVA,13.420000076293945,-0.06805555025736493,-0.1602086144789364,-0.09090911029008897,ok
NKTX,47.900001525878906,1.6611111958821614,-0.2271398898022394,-0.5089770415757391,ok
PSTX,,,,,no_data
QH,344790.34375,34478.034375,-0.17697729535095194,-0.30931872457637527,ok
BLCT,,,,,no_data
RACA,,,,,no_data
TXAC,,,,,no_data
ACCD,,,,,no_data
CPSR,,,,,no_data
LMND,69.41000366210938,1.3934484021417026,0.109494281416814,-0.1808097160295758,ok
DNB,,,,,no_data
PANA,,,,,no_data
ADTX,91484798976.0,10164977663.0,-0.239130454248898,-0.2490118269153795,ok
GSAH,,,,,no_data
ACI,10.08645248413086,-0.3695967197418213,0.004530648011821022,-0.013592227685532674,ok
AKUS,,,,,no_data
API,50.5,1.525,0.16792078301458074,-0.2328712538917466,ok
EBON,150.0,27.680688336520078,-0.15200002034505208,-0.04200002034505208,ok
FUSE,9.739999771118164,-0.026000022888183594,0.0,0.0,ok
FUSN,,,,,no_data
KCAC,,,,,no_data
PYPD,570.0,34.625,-0.19526313647889254,-0.14473684210526316,ok
BRLI,,,,,no_data
BIOR,,,,,no_data
FMTX,,,,,no_data
GTH,,,,,no_data
NUZE,,,,,no_data
RPTX,,,,,no_data
TREB,,,,,no_data
RPRX,39.149566650390625,0.3981988089425223,0.14494392576546183,-0.05168538406193071,ok
AZEK,,,,,no_data
BNR,246.3000030517578,13.927272912227746,0.1688996765297834,0.1510353085153025,ok
GBIO,,,,,no_data
PCVX,26.149999618530273,0.6343749761581421,0.3556405843241031,0.11701718969716628,ok
RNA,,,,,no_data
LTRN,14.949999809265137,-0.0033333460489908856,-0.1371237603270331,-0.1498327625215047,ok
UCL,17.239999771118164,-0.04222223493787977,0.038515056050493844,-0.19431551463287133,ok
VRM,,,,,no_data
AMTI,,,,,no_data
ARYB,,,,,no_data
CALT,,,,,no_data
DADA,,,,,no_data
FOUR,33.540000915527344,0.4582609093707541,0.036076298492660065,0.17441855439582998,ok
LEGN,37.0,0.6086956521739131,0.02810813285209037,0.05837837425438133,ok
MCAC,,,,,no_data
ZI,,,,,no_data
PLRX,21.299999237060547,0.3312499523162842,0.09295781786413838,0.3521126886685757,ok
WMG,26.788116455078125,0.071524658203125,0.030876442395872377,-0.010956028357482914,ok
WPF,,,,,no_data
NARI,,,,,no_data
LGVW,,,,,no_data
SLQT,27.0,0.35,0.05370373196072049,-0.05296297426576967,ok
BMRG,,,,,no_data
ADCT,30.0,0.5789473684210527,0.17666664123535156,0.3223332722981771,ok
NOVS,,,,,no_data
GIK,,,,,no_data
JWS,,,,,no_data
AYLA,,,,,no_data
CLEU,,,,,no_data
KC,23.84000015258789,0.4023529501522289,-0.03104025865695455,-0.1610738308729016,ok
LOAK,,,,,no_data
SOAC,,,,,no_data
GAN,,,,,no_data
ROCH,,,,,no_data
CGRO,19.02600860595703,0.9026008605957031,0.0,0.0,ok
LYRA,928.0,57.0,-0.1804956896551724,-0.13254310344827586,ok
FVAC,,,,,no_data
IPOB,,,,,no_data
CHAQ,,,,,no_data
ORIC,25.770000457763672,0.6106250286102295,0.03026770529458359,0.09545979979723042,ok
PCPL,,,,,no_data
IPOC,,,,,no_data
KROS,20.079999923706055,0.2549999952316284,0.3535856777114628,0.3637948372973668,ok
ZNTL,23.200000762939453,0.28888893127441406,0.0301723634728937,0.37629307134256457,ok
WIMI,55.0,9.0,-0.0027273004705255684,-0.11272728659889915,ok
ELVN,60.0,2.75,0.10666669209798177,0.046666653951009114,ok
DFPH,,,,,no_data
FEAC,24.97454261779785,1.4974542617797852,0.0,0.0,ok
LSAC,,,,,no_data
GFL,16.64971351623535,-0.12369928861919202,-0.008928492670328305,-0.21785669894704524,ok
PASG,444.0,23.666666666666668,-0.09009009009009009,-0.2918919056385487,ok
ZCMD,322.3999938964844,79.5999984741211,-0.10669973494952814,-0.39950369178457124,ok
DMYT,,,,,no_data
ESSC,,,,,no_data
CCXX,,,,,no_data
NBAC,,,,,no_data
RVMD,28.899999618530273,0.6999999775606043,0.07266437402038012,-0.3079584683739483,ok
SDOT,386.0,76.2,-0.04404145077720207,-0.38341968911917096,ok
ZGYH,,,,,no_data
HUIZ,50.0,3.761904761904762,0.046999969482421876,-0.17400001525878905,ok
CCAC,,,,,no_data
NREF,8.809676170349121,-0.53633283313952,0.01861714306127718,-0.11861681830212668,ok
ONEW,14.50252628326416,0.20854385693868002,0.15587853252590697,-0.36393658420881275,ok
PFHD,,,,,no_data
BEAM,18.75,0.10294117647058823,0.5573333740234375,0.20533335367838543,ok
CSPR,,,,,no_data
PPD,,,,,no_data
SDGR,28.639999389648438,0.6847058464499081,-0.07122901716667084,0.3006285193380115,ok
ARQT,21.799999237060547,0.28235289629767923,0.21055047308372263,0.2568807604336786,ok
ONEM,,,,,no_data
REYN,23.461410522460938,-0.09763805682842548,0.05779325388747287,-0.01120837335868941,ok
BDTX,37.5,0.9736842105263158,0.03306671142578125,-0.19493331909179687,ok
FRES,,,,,no_data
ANVS,9.59000015258789,0.5983333587646484,-0.37226278569953947,-0.49426487721965456,ok
GHIV,,,,,no_data
SCVX,,,,,no_data
DNK,,,,,no_data
SOGP,102.04728698730469,8.27702608975497,-0.045571835518889624,-0.13069646074902982,ok
VEL,13.510000228881836,0.0392307868370643,0.009622510158290168,0.06439673359140188,ok
GMFI,,,,,no_data
WTMA,,,,,no_data
AOGO,9.850000381469727,-0.014999961853027344,0.0,0.0,ok
GDNR,,,,,no_data
NXGL,3.5199999809265137,-0.3600000034679066,-0.24999996613372438,-0.2926136298212877,ok
LSPR,,,,,no_data
NVAC,,,,,no_data
SAGA,,,,,no_data
APCA,,,,,no_data
RCAC,,,,,no_data
ADRT,,,,,no_data
BNOX,,,,,no_data
CFFS,,,,,no_data
FLD,9.699999809265137,-0.030000019073486327,0.0,0.0,ok
IMMX,3.6700000762939453,-0.26599998474121095,-0.19618528982083916,0.5831062185280985,ok
SANG,17.09000015258789,-0.24647265641146865,-0.024575779552017493,-0.04037451889391191,ok
SHAP,,,,,no_data
AHRN,,,,,no_data
BFAC,,,,,no_data
EVE,,,,,no_data
GNTA,11.0,-0.043478260869565216,0.06090909784490412,-0.07181817835027521,ok
IOT,24.700000762939453,0.07391307664954144,0.09311737514241407,-0.07246967045495437,ok
IVCB,,,,,no_data
IVCP,,,,,no_data
PRLH,,,,,no_data
KACL,,,,,no_data
SIDU,1219.0,242.8,-0.23297785069729288,-0.18867924528301888,ok
ALSA,,,,,no_data
BRKH,,,,,no_data
ATEK,9.550000190734863,-0.04499998092651367,0.0,0.0,ok
FRBN,,,,,no_data
FXCO,,,,,no_data
GFGD,,,,,no_data
HAIA,,,,,no_data
PORT,,,,,no_data
TCOA,,,,,no_data
XPDB,,,,,no_data
GGAA,,,,,no_data
HCP,,,,,no_data
HORI,,,,,no_data
IGTA,9.75,-0.025,0.0,0.0,ok
NRSN,4.039999961853027,-0.3266666730244954,-0.17821783054670798,-0.37623762259377225,ok
NU,10.329999923706055,0.14777776930067274,-0.03194578181445541,-0.12875120363300988,ok
RJAC,,,,,no_data
SCUA,,,,,no_data
TGAA,,,,,no_data
WEL,,,,,no_data
CING,1068.0,177.0,-0.3258426966292135,-0.44719098837634597,ok
REFI,9.1843843460083,-0.4259759783744812,-0.029714890932737312,0.05094000586676219,ok
APXI,,,,,no_data
DAOO,,,,,no_data
GLLI,,,,,no_data
JWAC,,,,,no_data
MTVC,,,,,no_data
BIOS,,,,,no_data
BOCN,,,,,no_data
BPAC,,,,,no_data
STET,,,,,no_data
GEEX,,,,,no_data
ROC,,,,,no_data
UTAA,,,,,no_data
CMCAF,11.199999809265137,0.11999998092651368,0.0,0.0,ok
PACI,,,,,no_data
ROCL,,,,,no_data
TLGY,,,,,no_data
CNGL,9.829999923706055,-0.01700000762939453,0.0,0.0,ok
BRD,,,,,no_data
MNTN,,,,,no_data
MAAQ,,,,,no_data
VHNA,,,,,no_data
LAX,,,,,no_data
LGTO,,,,,no_data
AHI,,,,,no_data
ALOR,,,,,no_data
CREEF,,,,,no_data
FINW,12.729999542236328,0.2123809087844122,0.003927744896531202,0.04006286309671322,ok
IFIN,,,,,no_data
NFNT,,,,,no_data
ZING,,,,,no_data
ARIZ,,,,,no_data
BLEU,,,,,no_data
SG,49.5,0.7678571428571429,-0.19090910632200916,-0.4517171840475063,ok
BRZE,93.38999938964844,0.4367692213792067,-0.2070885155186575,-0.33376162729047265,ok
IREN,24.450000762939453,-0.12678568703787668,-0.17914114239024087,-0.2760736110172822,ok
LFAC,,,,,no_data
NETC,,,,,no_data
SGII,,,,,no_data
SUAC,,,,,no_data
USER,,,,,no_data
ENCP,,,,,no_data
BTBD,4.400000095367432,-0.11999998092651368,-0.06363640994079742,0.03977266138742921,ok
DERM,9.899999618530273,-0.010000038146972656,-0.11212118176243259,-0.31818179190979745,ok
IRRX,,,,,no_data
MCAG,9.720000267028809,-0.02799997329711914,0.0,0.0,ok
MYNA,,,,,no_data
BEAT,4.690000057220459,-0.21833332379659018,-0.1087420517397795,-0.2707889052093493,ok
BLZE,19.899999618530273,0.2437499761581421,0.554773925987779,0.07437183771894135,ok
LGVC,,,,,no_data
LVLU,195.89999389648438,11.243749618530273,0.12940279169641442,-0.12021433653240853,ok
PIK,,,,,no_data
TIVC,8823.0,1763.6,-0.12138728323699421,-0.13680154142581888,ok
VAXX,16.549999237060547,0.2730768643892728,-0.07432021745849875,-0.5643504307842165,ok
VMGA,,,,,no_data
WBEV,,,,,no_data
WEAV,18.790000915527344,-0.2170832951863607,0.06333148316802979,-0.20276749269035826,ok
ACDI,,,,,no_data
AFAC,,,,,no_data
BCSA,,,,,no_data
BJDX,170240.0,17023.0,-0.37969924812030076,-0.44548872180451127,ok
CBRG,,,,,no_data
CINT,18.1200008392334,0.20800005594889323,-0.048013289124671225,-0.23896250975910882,ok
EXFY,41.060001373291016,0.520740791603371,0.08670232439177367,-0.11446664894650348,ok
RCFA,,,,,no_data
RIVN,100.7300033569336,0.29141029944786656,0.4501141909687452,0.1382904779206178,ok
APNC,,,,,no_data
DPCS,,,,,no_data
GVCI,,,,,no_data
HTAQ,,,,,no_data
OLIT,,,,,no_data
SOPA,724.5,79.5,-0.05527948625668565,-0.8784679046904654,ok
SWAG,3.9600000381469727,-0.04578312333807896,0.34090906354240397,0.34090906354240397,ok
TCBX,25.010000228881836,0.0004000091552734375,0.09356258021483868,0.12315073552655291,ok
CIAN,,,,,no_data
IOBT,15.649999618530273,0.11785711560930524,-0.2651757009384521,-0.35143770824682724,ok
IQMD,,,,,no_data
MCAA,,,,,no_data
NPAB,,,,,no_data
RGF,,,,,no_data
RRAC,,,,,no_data
SVNA,,,,,no_data
ARHS,11.78792953491211,-0.09323618962214543,-0.11718751769744687,-0.3109375480359272,ok
CDRE,14.488506317138672,0.11450048593374398,0.2949640278298875,0.4432455915167552,ok
CNDB,,,,,no_data
DHAC,,,,,no_data
EVO,22.0,-0.15902140672782875,0.06863637404008345,0.019090912558815697,ok
FNVT,,,,,no_data
JUN,,,,,no_data
LGST,,,,,no_data
LION,9.699999809265137,-0.030000019073486327,0.0,0.0,ok
MDXH,12.0,-0.10846953937592874,-0.08249998092651367,-0.25,ok
MPRA,,,,,no_data
NRDS,28.299999237060547,0.5722221798366971,-0.1151942900854937,-0.47667841629401475,ok
SHCA,,,,,no_data
SZZL,,,,,no_data
TOAC,,,,,no_data
BIRD,577.7999877929688,37.519999186197914,-0.28625821632199266,-0.5088265943427867,ok
CMTG,12.681920051574707,-0.320004286778836,-0.0029409028770359235,0.07941204803113741,ok
FRLA,,,,,no_data
INTE,9.800000190734863,-0.019999980926513672,0.0,0.0,ok
MLAI,,,,,no_data
ONYX,,,,,no_data
TGVC,,,,,no_data
TRAQ,,,,,no_data
LIANY,-0.008632396347820759,-1.0005395247717388,0.027007330376153108,-0.1277371853275959,ok
LIBY,,,,,no_data
VSAC,,,,,no_data
AEAE,10.0,0.0,0.0,0.0,ok
AIRS,15.2312650680542,0.38466046073219995,-0.09754564154754398,-0.25110137730314663,ok
ARCK,,,,,no_data
AURA,14.800000190734863,0.05714287076677595,0.26283785764800077,0.19932430886804337,ok
BFRI,88.19999694824219,16.639999389648438,-0.2653060624278257,0.6099773799689461,ok
CCTS,,,,,no_data
HRT,,,,,no_data
PEGR,,,,,no_data
SEDA,,,,,no_data
SONX,1840.0,152.33333333333334,-0.013043478260869565,0.07391304347826087,ok
TRDA,23.950000762939453,0.19750003814697265,0.033402889836165524,0.26513562721664563,ok
UDMY,27.5,-0.05172413793103448,-0.029818170720880683,-0.0116363525390625,ok
ADAL,,,,,no_data
DTC,,,,,no_data
FIAC,,,,,no_data
FLNC,35.0,0.25,-0.014285714285714285,-0.02628566196986607,ok
GFS,46.400001525878906,-0.012765924981299867,0.3508620311190496,0.5202585904266558,ok
PCCT,,,,,no_data
SCMA,,,,,no_data
AIP,18.200000762939453,0.30000005449567524,0.22857141060582212,0.4445054842558857,ok
DMAQ,,,,,no_data
INFA,,,,,no_data
IOAC,,,,,no_data
LVAC,,,,,no_data
MRAI,19.0,3.75,0.16000004818564967,-0.193684226588199,ok
OHAA,,,,,no_data
PHYT,,,,,no_data
RENT,385.79998779296875,17.37142799014137,-0.1772939244704947,-0.17677548949548225,ok
USCTF,,,,,no_data
ARIS,4.112607479095459,-0.6836455785311185,-0.037153658599082665,0.01995428743955051,ok
ICNC,,,,,no_data
MBSC,,,,,no_data
PGSS,,,,,no_data
UTRS,180.0,14.0,0.03999998304578993,-0.16111111111111112,ok
XLO,224.0,13.0,0.049374989100864956,0.4268749782017299,ok
COCO,13.520000457763672,-0.09866663614908854,-0.01997044738327859,0.0850591405024622,ok
ENER,,,,,no_data
ENFN,,,,,no_data
GOGN,,,,,no_data
GTAC,,,,,no_data
NHIC,,,,,no_data
PTLO,29.100000381469727,0.4550000190734863,0.2821306145772165,0.4243986329750686,ok
RWAY,7.109736919403076,-0.5130317178491044,-0.032557915558336946,0.05255174662658761,ok
THAC,,,,,no_data
VTYX,21.020000457763672,0.3137500286102295,-0.04900098307395994,0.03520455542353937,ok
XFIN,,,,,no_data
ACAQ,,,,,no_data
AXH,,,,,no_data
CNTX,5.099999904632568,0.019999980926513672,0.3156863065922738,-0.04117647883801327,ok
CYN,111000.0,14799.0,0.10405405405405406,-0.10675675675675676,ok
ESAC,,,,,no_data
NCAC,,,,,no_data
SDIG,,,,,no_data
WWAC,,,,,no_data
BMAQ,,,,,no_data
ENTF,,,,,no_data
FEXD,,,,,no_data
SMAP,24.417207717895508,1.4417207717895508,0.0,0.0,ok
AVHI,,,,,no_data
CDAQ,,,,,no_data
FNA,,,,,no_data
FOUN,,,,,no_data
INKT,120.0,9.0,0.0033333460489908856,0.4525000254313151,ok
PEPL,,,,,no_data
SANB,,,,,no_data
BMAC,,,,,no_data
GTLB,103.88999938964844,0.34922077129413553,0.08451245385387605,0.15073639189634774,ok
IHS,17.0,-0.19047619047619047,0.00470587786506204,-0.07764704087201287,ok
LUCD,11.760000228881836,-0.15999998365129744,-0.08588437153269246,-0.11224495091902251,ok
ROSE,,,,,no_data
TRIS,,,,,no_data
AVDX,,,,,no_data
FATP,,,,,no_data
HCTI,536346.0,134085.5,-0.19220055710306408,-0.25069637883008355,ok
GIAC,,,,,no_data
CGTX,12.770000457763672,0.06416670481363933,-0.06812848927538379,-0.05011748789199598,ok
HWKZ,,,,,no_data
ISO,,,,,no_data
JMAC,,,,,no_data
LCW,,,,,no_data
SAMA,,,,,no_data
IXAQ,,,,,no_data
LTH,17.75,-0.013888888888888888,-0.029859193613831426,0.09915494247221611,ok
TCN,,,,,no_data
THRX,,,,,no_data
AVAC,,,,,no_data
NFYS,,,,,no_data
NVEI,,,,,no_data
PBAX,,,,,no_data
PCX,,,,,no_data
BHAC,,,,,no_data
RNER,,,,,no_data
DMYS,,,,,no_data
EXAI,,,,,no_data
FWRG,22.1299991607666,0.22944439782036674,0.008133769182192137,-0.05151375656938556,ok
GATE,,,,,no_data
MTRY,,,,,no_data
PYXS,13.199999809265137,-0.17500001192092896,0.0,0.0,ok
TDCX,,,,,no_data
ARTE,,,,,no_data
HPLT,,,,,no_data
OLPX,24.5,0.16666666666666666,0.028571459711814413,0.17020408474669166,ok
HCVI,,,,,no_data
MEKA,,,,,no_data
WRBY,54.4900016784668,0.36225004196166993,-0.05927699132756711,-0.008992506209821505,ok
AMPL,54.79999923706055,0.5657142639160156,-0.04653283344091754,0.33339417357889123,ok
BACA,,,,,no_data
PRBM,,,,,no_data
CWAN,25.3700008392334,0.40944449106852215,-0.03586920475593645,0.013795761235444626,ok
DSAQ,,,,,no_data
ARBK,3618.0,240.2,-0.04477611940298507,0.08955223880597014,ok
BRLT,15.226195335388184,0.26884961128234863,-0.2172897695283231,-0.2914719773606409,ok
ESMT,,,,,no_data
LOCC,,,,,no_data
RELY,48.45000076293945,0.1267442037892896,-0.2425180560366028,-0.3252838366988358,ok
SOVO,,,,,no_data
STER,,,,,no_data
THRN,,,,,no_data
AKA,119.87999725341797,9.898181568492543,-0.09909907845847278,0.03303302615282426,ok
ARGU,,,,,no_data
FRSH,47.54999923706055,0.32083331214057076,-0.11104098557338431,-0.013249234032042013,ok
IPAX,,,,,no_data
TOST,62.5099983215332,0.5627499580383301,-0.20364741455849866,-0.20620700265173644,ok
VBNK,10.149727821350098,0.014972782135009766,0.06860249891921842,0.14874758533053595,ok
HHGC,,,,,no_data
ACT,16.510379791259766,-0.1310326425652755,0.06295757696742933,0.06344555124342176,ok
FLYA,,,,,no_data
FORG,,,,,no_data
AEHA,,,,,no_data
BROS,36.68000030517578,0.5947826219641644,0.38713196959640545,0.4457469557821679,ok
CIIG,,,,,no_data
DH,43.290000915527344,0.6033333672417535,0.023330984064981502,-0.022869061157993673,ok
DICE,,,,,no_data
EDNC,,,,,no_data
EZFL,,,,,no_data
KTTA,71.19999694824219,13.239999389648437,-0.23033705637801338,-0.16292133386681948,ok
ONON,35.0,0.4583333333333333,0.02142857142857143,-0.15085716247558595,ok
PRCT,41.939998626708984,0.6775999450683594,-0.0701001126127048,0.03886507204311609,ok
SIER,,,,,no_data
TWKS,,,,,no_data
TYRA,26.0,0.625,-0.2919230827918419,-0.3715384556696965,ok
WINV,9.699999809265137,-0.030000019073486327,0.0,0.010309317880007515,ok
PAFO,,,,,no_data
SRAD,25.049999237060547,-0.07222225047923901,0.03393215199033549,-0.05548899928076584,ok
BNIX,,,,,no_data
FHLT,,,,,no_data
FLAG,,,,,no_data
SLVR,20.632766723632812,1.0632766723632812,0.0,0.0,ok
BNNR,,,,,no_data
DWAC,,,,,no_data
OXUS,,,,,no_data
DTRT,,,,,no_data
GIPR,6.62608528137207,-0.33739147186279295,0.0,0.0,ok
INAQ,,,,,no_data
CNDA,9.958000183105469,-0.004199981689453125,0.0,0.0,ok
CHWA,,,,,no_data
DDI,17.75,-0.013888888888888888,-0.09295772498762103,-0.007887289557658451,ok
REVE,,,,,no_data
CCAI,,,,,no_data
MEOA,,,,,no_data
RNXT,7.260000228881836,-0.19333330790201822,0.18595032854473245,-0.03305788435109821,ok
SWSS,9.729999542236328,-0.027000045776367186,0.0,0.0030833184025631003,ok
WAVC,,,,,no_data
AACI,,,,,no_data
APMI,,,,,no_data
CENQ,,,,,no_data
DRMA,12456.0,1778.4285714285713,-0.11175337186897881,-0.15606936416184972,ok
JAQC,,,,,no_data
KCGI,,,,,no_data
AFTR,,,,,no_data
OXAC,,,,,no_data
PPHP,,,,,no_data
SSBK,,,,,no_data
CNTQ,,,,,no_data
DCRD,,,,,no_data
PONO,,,,,no_data
TPBA,,,,,no_data
VCXA,,,,,no_data
WQGA,,,,,no_data
AHPA,,,,,no_data
ASPA,,,,,no_data
CPAA,,,,,no_data
ELYM,,,,,no_data
IVVD,20.8799991607666,0.22823524475097656,0.2768199673832409,0.9995211531640293,ok
NOVV,,,,,no_data
ROCG,,,,,no_data
RVAC,,,,,no_data
EWCZ,19.131938934326172,0.12540817260742188,0.012155149329365227,0.14259001862890985,ok
GLEE,,,,,no_data
WEBR,,,,,no_data
AMCI,10.100000381469727,0.010000038146972656,0.0,0.0,ok
BWC,,,,,no_data
HWEL,,,,,no_data
DOLE,13.0483980178833,-0.1844751238822937,0.0379311511706748,0.09862086148631982,ok
IMRX,17.59000015258789,0.1726666768391927,0.6048891016116933,0.4980102417789371,ok
INAB,300.0,29.0,-0.025999959309895834,-0.29,ok
MXCT,17.0,0.3076923076923077,-0.06647059496711283,-0.0982352986055262,ok
OMGA,,,,,no_data
RANI,11.0,0.0,0.07272729006680576,0.6054545315829191,ok
RXST,16.0,0.0,-0.16437500715255737,-0.03374999761581421,ok
TNYA,15.350000381469727,0.023333358764648437,0.20521169643310905,0.6794788303566891,ok
COOK,1100.0,60.111111111111114,0.33636363636363636,0.16545454545454547,ok
HOOD,34.81999969482422,-0.0836842185572574,0.46381394794439085,0.25330269305359177,ok
ICVX,,,,,no_data
IMAQ,9.630000114440918,-0.036999988555908206,0.0,0.007268919417690233,ok
MTAL,,,,,no_data
NUVL,18.75,0.10294117647058823,0.32480000813802085,0.822933349609375,ok
RLYB,112.80000305175781,7.6769233116736775,0.6595743961314101,-0.087234075364077,ok
RSKD,26.0,0.23809523809523808,0.08884613330547626,0.25961538461538464,ok
SWAG,3.9600000381469727,-0.6039999961853028,0.0,0.0,ok
DALS,,,,,no_data
DUOL,134.2550048828125,0.3162255380667892,0.05396443226464039,-0.10543373352112215,ok
MLNK,,,,,no_data
PLMJ,,,,,no_data
PWSC,,,,,no_data
SEPA,,,,,no_data
SNPO,,,,,no_data
ALPA,,,,,no_data
CADL,7.0,-0.125,0.07142857142857142,0.12000002179827009,ok
WRAC,,,,,no_data
BLNG,,,,,no_data
CNM,23.700000762939453,0.18500003814697266,0.11814342392085518,0.22869197897957014,ok
CRBU,16.31999969482422,0.019999980926513672,-0.007352875865728263,0.7916666861453091,ok
CTKB,18.760000228881836,0.1035294252283433,0.18230277369766268,0.1940298158442717,ok
GAMB,8.0,0.0,-0.125,-0.1537500023841858,ok
OB,,,,,no_data
SOPH,16.760000228881836,-0.06888887617323133,-0.06622915245781101,0.08532221274743894,ok
USCB,10.360631942749023,0.036063194274902344,-0.015711654459582232,0.15526785475947427,ok
XPOF,12.25,0.020833333333333332,-0.04326528432417889,-0.05877553200235172,ok
ABSI,21.59000015258789,0.34937500953674316,0.3219083239379408,0.03705415615593012,ok
BASE,,,,,no_data
INST,,,,,no_data
RYAN,26.88839340209961,0.14418695328083445,0.06872724646814396,0.17018191192020124,ok
ZENV,10.199999809265137,-0.21538463005652794,0.07843139271514356,0.5431372613184547,ok
ZVIA,13.649999618530273,-0.025000027247837613,-0.01318676604628695,-0.049816803700004936,ok
KLTR,12.0,0.2,-0.059166669845581055,0.09999998410542806,ok
LAW,41.0,0.28125,-0.012195121951219513,0.31390241297279914,ok
PFTA,,,,,no_data
PYCR,,,,,no_data
VEEE,74.9000015258789,11.483333587646484,-0.36448601462745384,-0.4432576780585035,ok
VTEX,22.18000030517578,0.1673684371145148,0.1036969885218547,0.03336337966350174,ok
CLAY,,,,,no_data
CLOE,,,,,no_data
HCWB,252.0,30.5,-0.14126986549014137,-0.30952380952380953,ok
TRTL,,,,,no_data
APAC,,,,,no_data
BLND,20.899999618530273,0.16111108991834852,-0.16363637027350558,-0.11818178748503667,ok
BRDG,,,,,no_data
BSAQ,,,,,no_data
ERAS,17.43000030517578,0.08937501907348633,0.09695929457647669,0.11990821090044801,ok
IMGO,,,,,no_data
RGC,0.27631598711013794,-0.9709141066199855,-0.12857377983106738,-0.16666785308208074,ok
STVN,19.44734764099121,-0.07393582661946614,0.034061948344308375,0.00965926772734945,ok
TCRX,10.5,-0.3,-0.04380952744256882,0.07142857142857142,ok
TWCB,,,,,no_data
CLAQ,,,,,no_data
FXLV,16.200000762939453,0.01250004768371582,-0.030864254946096212,-0.05000002354751287,ok
PECO,23.647851943969727,-0.15543385914393834,-0.0039526434502836485,0.07451982270128489,ok
RPID,21.399999618530273,0.06999998092651367,-0.01822427086917968,-0.08037380112218057,ok
SERA,11.899999618530273,-0.2562500238418579,-0.15294115572828904,-0.1697478629279854,ok
SGHT,33.5,0.3958333333333333,0.11492532758570428,0.10388058335033816,ok
UPTD,,,,,no_data
IINN,4.75,-0.1379310344827586,-0.046315745303505344,-0.17473682604337992,ok
JATT,,,,,no_data
ARYE,,,,,no_data
UNCY,58.5,10.7,-0.5128205128205128,-0.5213675213675214,ok
GWII,,,,,no_data
ACRO,,,,,no_data
GLTA,,,,,no_data
RNAZ,3910368.0,977591.0,-0.391304347826087,-0.3837429111531191,ok
SNTG,174.4499969482422,33.88999938964844,-0.11980506885698154,-0.872456288969719,ok
ALCC,,,,,no_data
MITQ,24.0,7.0,-0.7712500095367432,-0.8629166682561239,ok
RICO,,,,,no_data
NYXH,30.110000610351562,0.00366668701171875,0.17901027168346856,0.09332439394330988,ok
ABOS,20.100000381469727,0.2562500238418579,-0.11542286819870093,-0.24029849910644038,ok
CORS,,,,,no_data
CURV,24.149999618530273,0.14999998183477492,0.02691509850093452,0.018219484099701814,ok
DNUT,20.054182052612305,0.17965776780072382,-0.13333352989352365,-0.25047623839339817,ok
DRAY,,,,,no_data
EVCM,17.600000381469727,0.035294140086454505,-0.03465912483694066,0.03806818532795938,ok
FICV,,,,,no_data
GGGV,,,,,no_data
HEPS,13.430000305175781,0.11916669209798177,0.05361126559893018,-0.034996296079582025,ok
WAVE,10.850000381469727,0.3562500476837158,0.3502303321159703,-0.23870968309008048,ok
AVTE,,,,,no_data
CPOP,303.0,49.5,-0.13333331318971742,-0.8118811881188119,ok
CVRX,28.0,0.5555555555555556,-0.28428568158830914,-0.2950000081743513,ok
DIDIY,14.140000343322754,0.01000002452305385,-0.157708659247926,-0.27086278859354285,ok
DNAA,,,,,no_data
DNAB,,,,,no_data
DNAC,,,,,no_data
DNAD,,,,,no_data
IAS,,,,,no_data
INTA,28.0,0.07692307692307693,0.024642876216343472,0.21071434020996094,ok
LZ,37.849998474121094,0.35178565979003906,-0.029062048044022716,-0.02826947788533735,ok
MCAF,,,,,no_data
S,42.5,0.21428571428571427,0.2115294512580423,0.16023532643037683,ok
SHQA,,,,,no_data
THCP,,,,,no_data
XMTR,87.38999938964844,0.9861363497647372,-0.28195445201670416,-0.09406112001503006,ok
